2025-03-06 02:22:32,735 p=54530 u=dmeta n=ansible | PLAY [Configure OS hardning] ************************************************************************************
2026-08-04 09:59:44,729 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:59:47,925 p=119321 u=dmeta n=ansible | TASK [config-screen-lock : Disable debug-shell SystemD Service - Collect systemd Services Present in the System] ********
2026-08-04 09:59:47,925 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:59:50,153 p=119321 u=dmeta n=ansible | TASK [config-screen-lock : Disable debug-shell SystemD Service - Ensure debug-shell.service is Masked] ******************
2026-08-04 09:59:50,181 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 09:59:51,468 p=119321 u=dmeta n=ansible | TASK [config-screen-lock : Unit Socket Exists - debug-shell.socket] *****************************************************
2026-08-04 09:59:51,469 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 09:59:52,879 p=119321 u=dmeta n=ansible | TASK [config-screen-lock : Disable Ctrl-Alt-Del Burst Action] ***********************************************************
2026-08-04 09:59:52,880 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 09:59:54,727 p=119321 u=dmeta n=ansible | TASK [config-screen-lock : Disable Ctrl-Alt-Del Reboot Activation] ******************************************************
2026-08-04 09:59:54,728 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 09:59:56,099 p=119321 u=dmeta n=ansible | TASK [config-screen-lock : Require Authentication for Single User Mode - Require emergency user mode password] **********
2026-08-04 09:59:56,099 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 09:59:57,330 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'atm' is disabled] *************************************************
2026-08-04 09:59:57,330 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 09:59:58,610 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'atm' is blacklisted] **********************************************
2026-08-04 09:59:58,611 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:00,052 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'can' is disabled] *************************************************
2026-08-04 10:00:00,052 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:01,225 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'can' is blacklisted] **********************************************
2026-08-04 10:00:01,225 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:02,575 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'firewire-core' is disabled] ***************************************
2026-08-04 10:00:02,575 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:03,812 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'firewire-core' is blacklisted] ************************************
2026-08-04 10:00:03,813 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:05,141 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'sctp' is disabled] ************************************************
2026-08-04 10:00:05,141 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:06,786 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'sctp' is blacklisted] *********************************************
2026-08-04 10:00:06,787 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:08,183 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'tipc' is disabled] ************************************************
2026-08-04 10:00:08,184 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:09,464 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'tipc' is blacklisted] *********************************************
2026-08-04 10:00:09,464 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:11,040 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'bluetooth' is disabled] *******************************************
2026-08-04 10:00:11,041 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:12,330 p=119321 u=dmeta n=ansible | TASK [config-network-protocol : Ensure kernel module 'bluetooth' is blacklisted] ****************************************
2026-08-04 10:00:12,331 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:13,560 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Ensure kernel module 'cramfs' is disabled] ***********************************************
2026-08-04 10:00:13,561 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:14,719 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Ensure kernel module 'cramfs' is blacklisted] ********************************************
2026-08-04 10:00:14,719 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:15,831 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /boot: Check information associated to mountpoint] *******************
2026-08-04 10:00:15,831 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:15,900 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /boot: Create mount_info dictionary variable] ************************
2026-08-04 10:00:15,900 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/boot'])
2026-08-04 10:00:15,915 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', 'UUID=a320ee98-38c8-4b5a-bef2-56f78cad22ee'])
2026-08-04 10:00:15,923 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:15,932 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'defaults'])
2026-08-04 10:00:16,007 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /boot: Make sure nodev option is part of the to /boot options] *******
2026-08-04 10:00:16,008 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:17,534 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /boot: Ensure /boot is mounted with nodev option] ********************
2026-08-04 10:00:17,535 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:18,637 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /boot: Check information associated to mountpoint] ******************
2026-08-04 10:00:18,638 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:18,698 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /boot: Create mount_info dictionary variable] ***********************
2026-08-04 10:00:18,698 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/boot'])
2026-08-04 10:00:18,702 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', 'UUID=a320ee98-38c8-4b5a-bef2-56f78cad22ee'])
2026-08-04 10:00:18,719 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:18,725 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'defaults,nodev'])
2026-08-04 10:00:18,795 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /boot: Make sure nosuid option is part of the to /boot options] *****
2026-08-04 10:00:18,796 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:20,008 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /boot: Ensure /boot is mounted with nosuid option] ******************
2026-08-04 10:00:20,009 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:21,521 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /dev/shm: Check information associated to mountpoint] ****************
2026-08-04 10:00:21,522 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:21,596 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /dev/shm: Create mount_info dictionary variable] *********************
2026-08-04 10:00:21,597 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/dev/shm'])
2026-08-04 10:00:21,610 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', 'tmpfs'])
2026-08-04 10:00:21,621 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'tmpfs'])
2026-08-04 10:00:21,632 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,nosuid,nodev,seclabel'])
2026-08-04 10:00:22,985 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /dev/shm: Ensure /dev/shm is mounted with nodev option] **************
2026-08-04 10:00:23,009 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:24,187 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /dev/shm: Check information associated to mountpoint] ***************
2026-08-04 10:00:24,188 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:24,266 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /dev/shm: Create mount_info dictionary variable] ********************
2026-08-04 10:00:24,267 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/dev/shm'])
2026-08-04 10:00:24,281 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', 'tmpfs'])
2026-08-04 10:00:24,290 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'tmpfs'])
2026-08-04 10:00:24,302 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,nosuid,nodev,seclabel'])
2026-08-04 10:00:24,498 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /dev/shm: Make sure noexec option is part of the to /dev/shm options] ***
2026-08-04 10:00:24,499 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:25,701 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /dev/shm: Ensure /dev/shm is mounted with noexec option] ************
2026-08-04 10:00:25,702 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:27,228 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /dev/shm: Check information associated to mountpoint] ***************
2026-08-04 10:00:27,229 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:27,271 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /dev/shm: Create mount_info dictionary variable] ********************
2026-08-04 10:00:27,271 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/dev/shm'])
2026-08-04 10:00:27,288 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', 'tmpfs'])
2026-08-04 10:00:27,303 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'tmpfs'])
2026-08-04 10:00:27,306 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,nosuid,nodev,noexec,seclabel'])
2026-08-04 10:00:28,535 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /dev/shm: Ensure /dev/shm is mounted with nosuid option] ************
2026-08-04 10:00:28,536 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:29,767 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /home: Check information associated to mountpoint] *******************
2026-08-04 10:00:29,767 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:29,824 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /home: Create mount_info dictionary variable] ************************
2026-08-04 10:00:29,824 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/home'])
2026-08-04 10:00:29,841 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-home'])
2026-08-04 10:00:29,849 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:29,860 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'defaults'])
2026-08-04 10:00:29,950 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /home: Make sure nodev option is part of the to /home options] *******
2026-08-04 10:00:29,950 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:31,231 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /home: Ensure /home is mounted with nodev option] ********************
2026-08-04 10:00:31,231 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:32,739 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /home: Check information associated to mountpoint] ******************
2026-08-04 10:00:32,740 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:32,814 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /home: Create mount_info dictionary variable] ***********************
2026-08-04 10:00:32,815 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/home'])
2026-08-04 10:00:32,837 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-home'])
2026-08-04 10:00:32,854 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:32,861 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'defaults,nodev'])
2026-08-04 10:00:32,948 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /home: Make sure nosuid option is part of the to /home options] *****
2026-08-04 10:00:32,949 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:34,239 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /home: Ensure /home is mounted with nosuid option] ******************
2026-08-04 10:00:34,239 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:36,270 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to Non-Root Local Partitions: Refresh facts] ****************************
2026-08-04 10:00:36,271 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:37,631 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to Non-Root Local Partitions: Ensure non-root local partitions are mounted with nodev option] ***
2026-08-04 10:00:37,632 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/apps', 'device': '/dev/mapper/rl-apps', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 41956900864, 'size_available': 27044474880, 'block_size': 4096, 'block_total': 10243384, 'block_available': 6602655, 'block_used': 3640729, 'inode_total': 2621440, 'inode_available': 2525357, 'inode_used': 96083, 'uuid': '84c3ad46-a78f-4f1a-9c9b-97b29e4d3bdd'})
2026-08-04 10:00:39,310 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/data', 'device': '/dev/mapper/rl-data', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 15744311296, 'size_available': 14604955648, 'block_size': 4096, 'block_total': 3843826, 'block_available': 3565663, 'block_used': 278163, 'inode_total': 983040, 'inode_available': 982456, 'inode_used': 584, 'uuid': '6491ead9-e88c-479b-8c5a-4d9590ee6431'})
2026-08-04 10:00:42,173 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/tmp', 'device': '/dev/mapper/rl-tmp', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 10464022528, 'size_available': 9410686976, 'block_size': 4096, 'block_total': 2554693, 'block_available': 2297531, 'block_used': 257162, 'inode_total': 655360, 'inode_available': 655201, 'inode_used': 159, 'uuid': 'b48b182f-bb68-4112-9401-4a873abc346e'})
2026-08-04 10:00:43,730 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/var', 'device': '/dev/mapper/rl-var', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 5196382208, 'size_available': 4444540928, 'block_size': 4096, 'block_total': 1268648, 'block_available': 1085093, 'block_used': 183555, 'inode_total': 327680, 'inode_available': 324661, 'inode_used': 3019, 'uuid': '51da2033-d23d-4cd7-aec6-675e35338944'})
2026-08-04 10:00:45,069 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/var/tmp', 'device': '/dev/mapper/rl-var_tmp', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 5196382208, 'size_available': 4911108096, 'block_size': 4096, 'block_total': 1268648, 'block_available': 1199001, 'block_used': 69647, 'inode_total': 327680, 'inode_available': 327659, 'inode_used': 21, 'uuid': 'd4e0ca2a-a1c4-4d2b-b52f-c8bf16398000'})
2026-08-04 10:00:46,208 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/boot/efi', 'device': '/dev/sda1', 'fstype': 'vfat', 'options': 'rw,relatime,fmask=0077,dmask=0077,codepage=437,iocharset=ascii,shortname=winnt,errors=remount-ro', 'size_total': 1071628288, 'size_available': 1065558016, 'block_size': 4096, 'block_total': 261628, 'block_available': 260146, 'block_used': 1482, 'inode_total': 0, 'inode_available': 0, 'inode_used': 0, 'uuid': '47ED-4F49'})
2026-08-04 10:00:47,890 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/var/log', 'device': '/dev/mapper/rl-var_log', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 5196382208, 'size_available': 4890075136, 'block_size': 4096, 'block_total': 1268648, 'block_available': 1193866, 'block_used': 74782, 'inode_total': 327680, 'inode_available': 327581, 'inode_used': 99, 'uuid': '8808f954-94a6-4726-a2cb-dafb9d27b14f'})
2026-08-04 10:00:49,150 p=119321 u=dmeta n=ansible | changed: [arteva1] => (item={'mount': '/var/log/audit', 'device': '/dev/mapper/rl-var_log_audit', 'fstype': 'ext4', 'options': 'rw,seclabel,relatime', 'size_total': 5196382208, 'size_available': 4906373120, 'block_size': 4096, 'block_total': 1268648, 'block_available': 1197845, 'block_used': 70803, 'inode_total': 327680, 'inode_available': 327668, 'inode_used': 12, 'uuid': '5bad09f1-011f-4564-89df-79723e2a38f7'})
2026-08-04 10:00:50,680 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to Non-Root Local Partitions: Ensure non-root local partitions are present with nodev option in /etc/fstab] ***
2026-08-04 10:00:50,680 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:51,923 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /tmp: Check information associated to mountpoint] ********************
2026-08-04 10:00:51,923 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:52,005 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /tmp: Create mount_info dictionary variable] *************************
2026-08-04 10:00:52,006 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/tmp'])
2026-08-04 10:00:52,024 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-tmp'])
2026-08-04 10:00:52,033 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:52,043 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev'])
2026-08-04 10:00:53,461 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /tmp: Ensure /tmp is mounted with nodev option] **********************
2026-08-04 10:00:53,462 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:55,204 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /tmp: Check information associated to mountpoint] *******************
2026-08-04 10:00:55,204 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:55,289 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /tmp: Create mount_info dictionary variable] ************************
2026-08-04 10:00:55,290 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/tmp'])
2026-08-04 10:00:55,306 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-tmp'])
2026-08-04 10:00:55,319 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:55,331 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev'])
2026-08-04 10:00:55,415 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /tmp: Make sure noexec option is part of the to /tmp options] *******
2026-08-04 10:00:55,415 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:56,975 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /tmp: Ensure /tmp is mounted with noexec option] ********************
2026-08-04 10:00:56,976 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:00:58,302 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /tmp: Check information associated to mountpoint] *******************
2026-08-04 10:00:58,303 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:58,377 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /tmp: Create mount_info dictionary variable] ************************
2026-08-04 10:00:58,378 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/tmp'])
2026-08-04 10:00:58,398 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-tmp'])
2026-08-04 10:00:58,404 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:00:58,417 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev,noexec'])
2026-08-04 10:00:58,508 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /tmp: Make sure nosuid option is part of the to /tmp options] *******
2026-08-04 10:00:58,508 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:00:59,767 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /tmp: Ensure /tmp is mounted with nosuid option] ********************
2026-08-04 10:00:59,768 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:01:00,953 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /var/log/audit: Check information associated to mountpoint] **********
2026-08-04 10:01:00,954 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:01,031 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /var/log/audit: Create mount_info dictionary variable] ***************
2026-08-04 10:01:01,031 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/var/log/audit'])
2026-08-04 10:01:01,047 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-var_log_audit'])
2026-08-04 10:01:01,066 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:01:01,075 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev'])
2026-08-04 10:01:02,424 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /var/log/audit: Ensure /var/log/audit is mounted with nodev option] ***
2026-08-04 10:01:02,425 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:03,647 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /var/log/audit: Check information associated to mountpoint] *********
2026-08-04 10:01:03,648 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:03,736 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /var/log/audit: Create mount_info dictionary variable] **************
2026-08-04 10:01:03,736 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/var/log/audit'])
2026-08-04 10:01:03,756 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-var_log_audit'])
2026-08-04 10:01:03,835 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:01:03,844 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev'])
2026-08-04 10:01:03,932 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /var/log/audit: Make sure noexec option is part of the to /var/log/audit options] ***
2026-08-04 10:01:03,932 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:05,123 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /var/log/audit: Ensure /var/log/audit is mounted with noexec option] ***
2026-08-04 10:01:05,124 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:01:06,374 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /var/log/audit: Check information associated to mountpoint] *********
2026-08-04 10:01:06,374 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:06,443 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /var/log/audit: Create mount_info dictionary variable] **************
2026-08-04 10:01:06,443 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/var/log/audit'])
2026-08-04 10:01:06,448 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-var_log_audit'])
2026-08-04 10:01:06,467 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:01:06,471 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev,noexec'])
2026-08-04 10:01:06,557 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /var/log/audit: Make sure nosuid option is part of the to /var/log/audit options] ***
2026-08-04 10:01:06,558 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:07,668 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nosuid Option to /var/log/audit: Ensure /var/log/audit is mounted with nosuid option] ***
2026-08-04 10:01:07,668 p=119321 u=dmeta n=ansible | changed: [arteva1]
2026-08-04 10:01:08,818 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /var/log: Check information associated to mountpoint] ****************
2026-08-04 10:01:08,818 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:08,889 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /var/log: Create mount_info dictionary variable] *********************
2026-08-04 10:01:08,890 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/var/log'])
2026-08-04 10:01:08,902 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-var_log'])
2026-08-04 10:01:08,922 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
2026-08-04 10:01:08,928 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['options', 'rw,seclabel,relatime,nodev,nodev'])
2026-08-04 10:01:10,316 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add nodev Option to /var/log: Ensure /var/log is mounted with nodev option] **************
2026-08-04 10:01:10,317 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:11,478 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /var/log: Check information associated to mountpoint] ***************
2026-08-04 10:01:11,479 p=119321 u=dmeta n=ansible | ok: [arteva1]
2026-08-04 10:01:11,534 p=119321 u=dmeta n=ansible | TASK [config-file-permission : Add noexec Option to /var/log: Create mount_info dictionary variable] ********************
2026-08-04 10:01:11,535 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['target', '/var/log'])
2026-08-04 10:01:11,551 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['source', '/dev/mapper/rl-var_log'])
2026-08-04 10:01:11,556 p=119321 u=dmeta n=ansible | ok: [arteva1] => (item=['fstype', 'ext4'])
